Date,Block,Demand
02-09-2022,51,21009
02-09-2022,52,20630
02-09-2022,53,20488
02-09-2022,54,20446
02-09-2022,55,20532
02-09-2022,56,20704
02-09-2022,57,20815
02-09-2022,58,21917.1875
02-09-2022,59,21096
02-09-2022,60,21120
02-09-2022,61,21229
02-09-2022,62,21205
02-09-2022,63,21318
02-09-2022,64,21075
02-09-2022,65,20960
02-09-2022,66,20890
02-09-2022,67,21101
02-09-2022,68,21512.5
02-09-2022,69,21075
02-09-2022,70,20942
02-09-2022,71,21216
02-09-2022,72,21195
02-09-2022,73,21046
02-09-2022,74,21421
02-09-2022,75,21672
02-09-2022,76,22078
02-09-2022,77,22448
02-09-2022,78,22403
02-09-2022,79,22453
02-09-2022,80,22480
02-09-2022,81,22003
02-09-2022,82,21688
02-09-2022,83,21448
02-09-2022,84,21375
02-09-2022,85,20410.5
02-09-2022,86,21084
02-09-2022,87,21038
02-09-2022,88,19985.875
02-09-2022,89,20518
02-09-2022,90,20493
02-09-2022,91,20544
02-09-2022,92,20474
02-09-2022,93,20282
02-09-2022,94,20180
02-09-2022,95,20015
02-09-2022,96,19292.5
02-09-2022,1,11053
02-09-2022,2,10801
02-09-2022,3,11045
02-09-2022,4,11187
02-09-2022,5,11367
02-09-2022,6,11547
02-09-2022,7,11579
02-09-2022,8,11427
02-09-2022,9,11426
02-09-2022,10,11530
02-09-2022,11,11475
02-09-2022,12,11471
02-09-2022,13,11424
02-09-2022,14,11473
02-09-2022,15,11277
02-09-2022,16,11271
02-09-2022,17,11349
02-09-2022,18,11524
02-09-2022,19,11535
02-09-2022,20,10824.75
02-09-2022,21,11687
02-09-2022,22,11961
02-09-2022,23,11992
02-09-2022,24,12114
02-09-2022,25,12320
02-09-2022,26,12083
02-09-2022,27,11514
02-09-2022,28,11141
02-09-2022,29,12108
02-09-2022,30,12396
02-09-2022,31,12360
02-09-2022,32,12376
02-09-2022,33,12093
02-09-2022,34,12427
02-09-2022,35,12624
02-09-2022,36,12682
02-09-2022,37,12656
02-09-2022,38,12595
02-09-2022,39,12837
02-09-2022,40,12895
02-09-2022,41,12947
02-09-2022,42,13284
02-09-2022,43,13555
02-09-2022,44,13682
02-09-2022,45,13079.6875
02-09-2022,46,13656
02-09-2022,47,13665
02-09-2022,48,13489
02-09-2022,49,13693
02-09-2022,50,13461
02-09-2022,51,13772
02-09-2022,52,13785
02-09-2022,53,13741
02-09-2022,54,13893
02-09-2022,55,13759
02-09-2022,56,13383
02-09-2022,57,13973
02-09-2022,58,12931.75
02-09-2022,59,14044
02-09-2022,60,13835
02-09-2022,61,13612
02-09-2022,62,13752
02-09-2022,63,13711
02-09-2022,64,13300
02-09-2022,65,13013
02-09-2022,66,13047
02-09-2022,67,13066
02-09-2022,68,12839
02-09-2022,69,12449
02-09-2022,70,12315
02-09-2022,71,12095
02-09-2022,72,12010
02-09-2022,73,11441
02-09-2022,74,11283
02-09-2022,75,11213
02-09-2022,76,10880
02-09-2022,77,10369
02-09-2022,78,10361
02-09-2022,79,10374
02-09-2022,80,10409
02-09-2022,81,10451
02-09-2022,82,10984
02-09-2022,83,11095
02-09-2022,84,11075
02-09-2022,85,10457
02-09-2022,86,11304
02-09-2022,87,11269
02-09-2022,88,10218.0625
02-09-2022,89,11283
02-09-2022,90,11452
02-09-2022,91,11595
02-09-2022,92,11188
02-09-2022,93,11146
02-09-2022,94,11198
02-09-2022,95,11125
02-09-2022,96,11273
02-09-2022,1,12064
02-09-2022,2,12234
02-09-2022,3,12182
02-09-2022,4,12119
02-09-2022,5,11952
02-09-2022,6,12114
02-09-2022,7,12263
02-09-2022,8,12437
02-09-2022,9,12790
02-09-2022,10,12491
02-09-2022,11,12364
02-09-2022,12,12288
02-09-2022,13,12439
02-09-2022,14,12488
02-09-2022,15,11749.75
02-09-2022,16,12274
02-09-2022,17,12218
02-09-2022,18,12019
02-09-2022,19,11641
02-09-2022,20,11596.5
02-09-2022,21,12153
02-09-2022,22,12175
02-09-2022,23,12177
02-09-2022,24,12051
02-09-2022,25,11793
02-09-2022,26,11789
02-09-2022,27,11874
02-09-2022,28,11764
02-09-2022,29,11675
02-09-2022,30,11652
02-09-2022,31,12457
02-09-2022,32,12626
02-09-2022,33,12515
02-09-2022,34,12500
02-09-2022,35,12643
02-09-2022,36,12779
02-09-2022,37,12926
02-09-2022,38,13142
02-09-2022,39,12906
02-09-2022,40,13101
02-09-2022,41,13251
02-09-2022,42,13538
02-09-2022,43,13448
02-09-2022,44,13455
02-09-2022,45,12970.8125
02-09-2022,46,13659
02-09-2022,47,14022
02-09-2022,48,14052
02-09-2022,49,13912
02-09-2022,50,13486
02-09-2022,51,13600
02-09-2022,52,13615
02-09-2022,53,13484
02-09-2022,54,13584
02-09-2022,55,13770
02-09-2022,56,13992
02-09-2022,57,14068
02-09-2022,58,13132.5625
02-09-2022,59,13832
02-09-2022,60,13853
02-09-2022,61,13663
02-09-2022,62,13671
02-09-2022,63,13669
02-09-2022,64,13510
02-09-2022,65,13780
02-09-2022,66,13719
02-09-2022,67,13286
02-09-2022,68,13031
02-09-2022,69,12930
02-09-2022,70,12975
02-09-2022,71,13184
02-09-2022,72,12745
02-09-2022,73,12205
02-09-2022,74,11883
02-09-2022,75,11610
02-09-2022,76,11781
02-09-2022,77,12113
02-09-2022,78,11638
02-09-2022,79,11958
02-09-2022,80,11913
02-09-2022,81,11836
02-09-2022,82,11766
02-09-2022,83,11903
02-09-2022,84,11825
02-09-2022,85,12151
02-09-2022,86,11599
02-09-2022,87,11707
02-09-2022,88,12194.5
02-09-2022,89,12003
02-09-2022,90,12041
02-09-2022,91,11815
02-09-2022,92,11718
02-09-2022,93,11894
02-09-2022,94,11761
02-09-2022,95,11861
02-09-2022,96,11801
02-09-2022,1,4856
02-09-2022,2,4825
02-09-2022,3,4827
02-09-2022,4,4824
02-09-2022,5,4823
02-09-2022,6,4744
02-09-2022,7,4765
02-09-2022,8,4836
02-09-2022,9,4788
02-09-2022,10,4803
02-09-2022,11,4767
02-09-2022,12,4724
02-09-2022,13,4697
02-09-2022,14,4708
02-09-2022,15,4688
02-09-2022,16,4656
02-09-2022,17,4680
02-09-2022,18,4699
02-09-2022,19,4673
02-09-2022,20,4349.5
02-09-2022,21,4721
02-09-2022,22,4715
02-09-2022,23,4734
02-09-2022,24,4727
02-09-2022,25,4741
02-09-2022,26,4510
02-09-2022,27,4543
02-09-2022,28,4569
02-09-2022,29,4731
02-09-2022,30,4736
02-09-2022,31,4793
02-09-2022,32,4668
02-09-2022,33,4708
02-09-2022,34,4723
02-09-2022,35,4667
02-09-2022,36,4711
02-09-2022,37,4823
02-09-2022,38,4800
02-09-2022,39,4804
02-09-2022,40,4798
02-09-2022,41,4795
02-09-2022,42,4714
02-09-2022,43,4751
02-09-2022,44,4759
02-09-2022,45,4459.625
02-09-2022,46,4672
02-09-2022,47,4654
02-09-2022,48,4683
02-09-2022,49,4645
02-09-2022,50,4673
02-09-2022,51,4678
02-09-2022,52,4616
02-09-2022,53,4462
02-09-2022,54,4556
02-09-2022,55,4616
02-09-2022,56,4567
02-09-2022,57,4509
02-09-2022,58,4227.75
02-09-2022,59,4536
02-09-2022,60,4547
02-09-2022,61,4515
02-09-2022,62,4568
02-09-2022,63,4515
02-09-2022,64,4593
02-09-2022,65,4492
02-09-2022,66,4617
02-09-2022,67,4685
02-09-2022,68,4651
02-09-2022,69,4502
02-09-2022,70,4580
02-09-2022,71,4543
02-09-2022,72,4617
02-09-2022,73,4657
02-09-2022,74,4654
02-09-2022,75,4810
02-09-2022,76,4867
02-09-2022,77,4814
02-09-2022,78,4784
02-09-2022,79,4762
02-09-2022,80,4817
02-09-2022,81,4747
02-09-2022,82,4712
02-09-2022,83,4710
02-09-2022,84,4803
02-09-2022,85,4524.5
02-09-2022,86,4799
02-09-2022,87,4809
02-09-2022,88,4488.4375
02-09-2022,89,4790
02-09-2022,90,4532
02-09-2022,91,4786
02-09-2022,92,4782
02-09-2022,93,4910
02-09-2022,94,4904
02-09-2022,95,4853
02-09-2022,96,4895
02-09-2022,1,424
02-09-2022,2,421.25
02-09-2022,3,421
02-09-2022,4,418
02-09-2022,5,415.75
02-09-2022,6,410
02-09-2022,7,414
02-09-2022,8,416
02-09-2022,9,414
02-09-2022,10,412
02-09-2022,11,410
02-09-2022,12,413.625
02-09-2022,13,407
02-09-2022,14,408
02-09-2022,15,403
02-09-2022,16,401
02-09-2022,17,406
02-09-2022,18,401
02-09-2022,19,404
02-09-2022,20,400.625
02-09-2022,21,402
02-09-2022,22,407
02-09-2022,23,411
02-09-2022,24,407
02-09-2022,25,411
02-09-2022,26,408
02-09-2022,27,417
02-09-2022,28,416
02-09-2022,29,423
02-09-2022,30,428
02-09-2022,31,424
02-09-2022,32,434
02-09-2022,33,437
02-09-2022,34,413.875
02-09-2022,35,420.25
02-09-2022,36,423
02-09-2022,37,436
02-09-2022,38,439
02-09-2022,39,447
02-09-2022,40,449
02-09-2022,41,440.375
02-09-2022,42,439
02-09-2022,43,442
02-09-2022,44,446
02-09-2022,45,430.0625
02-09-2022,46,444
02-09-2022,47,442
02-09-2022,48,444
02-09-2022,49,436.90625
02-09-2022,50,446
02-09-2022,51,425.53125
02-09-2022,52,421
02-09-2022,53,424
02-09-2022,54,429.828125
02-09-2022,55,419
02-09-2022,56,412
02-09-2022,57,406
02-09-2022,58,428.1875
02-09-2022,59,417
02-09-2022,60,418
02-09-2022,61,416
02-09-2022,62,431
02-09-2022,63,418
02-09-2022,64,415
02-09-2022,65,419
02-09-2022,66,421
02-09-2022,67,418
02-09-2022,68,425
02-09-2022,69,427
02-09-2022,70,433
02-09-2022,71,429
02-09-2022,72,401
02-09-2022,73,403
02-09-2022,74,408
02-09-2022,75,419
02-09-2022,76,425
02-09-2022,77,432
02-09-2022,78,431
02-09-2022,79,436
02-09-2022,80,453.75
02-09-2022,81,435
02-09-2022,82,436
02-09-2022,83,429
02-09-2022,84,432
02-09-2022,85,449
02-09-2022,86,458.390625
02-09-2022,87,447.546875
02-09-2022,88,444.453125
02-09-2022,89,447.0625
02-09-2022,90,417
02-09-2022,91,409
02-09-2022,92,416
02-09-2022,93,411
02-09-2022,94,407
02-09-2022,95,402
02-09-2022,96,398
02-09-2022,1,6639
02-09-2022,2,6617
02-09-2022,3,6520
02-09-2022,4,6525
02-09-2022,5,6500
02-09-2022,6,6472
02-09-2022,7,6409
02-09-2022,8,6388
02-09-2022,9,6383
02-09-2022,10,6330
02-09-2022,11,6302
02-09-2022,12,6301
02-09-2022,13,6268
02-09-2022,14,6235
02-09-2022,15,6242
02-09-2022,16,6251
02-09-2022,17,6333
02-09-2022,18,6550
02-09-2022,19,6885
02-09-2022,20,6808.25
02-09-2022,21,7342.25
02-09-2022,22,8415
02-09-2022,23,8799
02-09-2022,24,9310
02-09-2022,25,10166
02-09-2022,26,10802
02-09-2022,27,11366
02-09-2022,28,11871
02-09-2022,29,12048
02-09-2022,30,12162
02-09-2022,31,12224
02-09-2022,32,12169
02-09-2022,33,12103
02-09-2022,34,12050
02-09-2022,35,11946
02-09-2022,36,11982
02-09-2022,37,11989
02-09-2022,38,12003
02-09-2022,39,12009
02-09-2022,40,12016
02-09-2022,41,12015
02-09-2022,42,12096
02-09-2022,43,12078
02-09-2022,44,12087
02-09-2022,45,11029
02-09-2022,46,10935.5
02-09-2022,47,11963
02-09-2022,48,12021
02-09-2022,49,11977
02-09-2022,50,12074
02-09-2022,51,12135
02-09-2022,52,12109
02-09-2022,53,12112
02-09-2022,54,12071
02-09-2022,55,12019
02-09-2022,56,12012
02-09-2022,57,12020
02-09-2022,58,10855.1875
02-09-2022,59,10870.125
02-09-2022,60,12071
02-09-2022,61,12040
02-09-2022,62,12032
02-09-2022,63,11929
02-09-2022,64,11898
02-09-2022,65,11752
02-09-2022,66,11850
02-09-2022,67,11793
02-09-2022,68,11473
02-09-2022,69,10954
02-09-2022,70,10010
02-09-2022,71,9039
02-09-2022,72,8720
02-09-2022,73,8086
02-09-2022,74,7788
02-09-2022,75,7795
02-09-2022,76,7921
02-09-2022,77,7970
02-09-2022,78,7851
02-09-2022,79,7840
02-09-2022,80,7783
02-09-2022,81,7613
02-09-2022,82,7588
02-09-2022,83,7509
02-09-2022,84,7513
02-09-2022,85,7086.75
02-09-2022,86,7034.5
02-09-2022,87,7364
02-09-2022,88,6987.125
02-09-2022,89,7249
02-09-2022,90,7200
02-09-2022,91,7117
02-09-2022,92,7044
02-09-2022,93,7097
02-09-2022,94,7096
02-09-2022,95,6997
02-09-2022,96,6960
02-09-2022,1,10741
02-09-2022,2,10665
02-09-2022,3,10511
02-09-2022,4,10120
02-09-2022,5,10053
02-09-2022,6,9910
02-09-2022,7,9869
02-09-2022,8,9775
02-09-2022,9,9793
02-09-2022,10,9741
02-09-2022,11,9742
02-09-2022,12,9663
02-09-2022,13,9649
02-09-2022,14,9620
02-09-2022,15,10438.75
02-09-2022,16,9521
02-09-2022,17,9563
02-09-2022,18,9675
02-09-2022,19,9756
02-09-2022,20,10546
02-09-2022,21,9918
02-09-2022,22,10147
02-09-2022,23,10259
02-09-2022,24,10427
02-09-2022,25,10719
02-09-2022,26,11170
02-09-2022,27,11618
02-09-2022,28,12296
02-09-2022,29,12617
02-09-2022,30,12727
02-09-2022,31,12758
02-09-2022,32,12686
02-09-2022,33,12505
02-09-2022,34,12274
02-09-2022,35,12270
02-09-2022,36,12278
02-09-2022,37,12051
02-09-2022,38,12115
02-09-2022,39,12155
02-09-2022,40,12249
02-09-2022,41,11942
02-09-2022,42,11991
02-09-2022,43,11539
02-09-2022,44,12086
02-09-2022,45,12137.75
02-09-2022,46,12169
02-09-2022,47,12003
02-09-2022,48,12147
02-09-2022,49,12249
02-09-2022,50,11819
02-09-2022,51,12049
02-09-2022,52,12083
02-09-2022,53,11844
02-09-2022,54,11788
02-09-2022,55,11699
02-09-2022,56,11903
02-09-2022,57,11925
02-09-2022,58,11596.8125
02-09-2022,59,11689
02-09-2022,60,12185
02-09-2022,61,12033
02-09-2022,62,12308
02-09-2022,63,12341
02-09-2022,64,12263
02-09-2022,65,12486
02-09-2022,66,12638
02-09-2022,67,12778
02-09-2022,68,12716
02-09-2022,69,12860
02-09-2022,70,12953
02-09-2022,71,13047
02-09-2022,72,13209
02-09-2022,73,13341
02-09-2022,74,13667
02-09-2022,75,13900
02-09-2022,76,14060
02-09-2022,77,13810
02-09-2022,78,13581
02-09-2022,79,13382
02-09-2022,80,13630
02-09-2022,81,13464
02-09-2022,82,13466
02-09-2022,83,13307
02-09-2022,84,13239
02-09-2022,85,12750.75
02-09-2022,86,13052
02-09-2022,87,13092
02-09-2022,88,12491.75
02-09-2022,89,12703
02-09-2022,90,12556
02-09-2022,91,12413
02-09-2022,92,12283
02-09-2022,93,12175
02-09-2022,94,11952
02-09-2022,95,11861
02-09-2022,96,11712
02-09-2022,1,9242
02-09-2022,2,9158
02-09-2022,3,9000
02-09-2022,4,8962
02-09-2022,5,8838
02-09-2022,6,8786
02-09-2022,7,8724
02-09-2022,8,8626
02-09-2022,9,8570
02-09-2022,10,8472
02-09-2022,11,8422
02-09-2022,12,8339
02-09-2022,13,8309
02-09-2022,14,8269
02-09-2022,15,8227
02-09-2022,16,8148
02-09-2022,17,8108
02-09-2022,18,8056
02-09-2022,19,7999
02-09-2022,20,7600.25
02-09-2022,21,7732
02-09-2022,22,7470
02-09-2022,23,7207
02-09-2022,24,7083
02-09-2022,25,6903
02-09-2022,26,6780
02-09-2022,27,6778
02-09-2022,28,6889
02-09-2022,29,6854
02-09-2022,30,7153
02-09-2022,31,7088
02-09-2022,32,7124
02-09-2022,33,7350
02-09-2022,34,7429
02-09-2022,35,7770
02-09-2022,36,7787
02-09-2022,37,7878
02-09-2022,38,7980
02-09-2022,39,8042
02-09-2022,40,8149
02-09-2022,41,8256
02-09-2022,42,8310
02-09-2022,43,8173
02-09-2022,44,8269
02-09-2022,45,8452.9375
02-09-2022,46,8446
02-09-2022,47,8731
02-09-2022,48,8592
02-09-2022,49,8669
02-09-2022,50,8685
02-09-2022,51,8700
02-09-2022,52,8759
02-09-2022,53,8661
02-09-2022,54,8559
02-09-2022,55,8538
02-09-2022,56,8570
02-09-2022,57,8241
02-09-2022,58,8507.5
02-09-2022,59,8418
02-09-2022,60,8537
02-09-2022,61,8672
02-09-2022,62,8591
02-09-2022,63,8470
02-09-2022,64,8383
02-09-2022,65,8283
02-09-2022,66,8240
02-09-2022,67,8019
02-09-2022,68,7937
02-09-2022,69,7811
02-09-2022,70,7729
02-09-2022,71,7711
02-09-2022,72,7776
02-09-2022,73,8290
02-09-2022,74,8625
02-09-2022,75,8779
02-09-2022,76,8718
02-09-2022,77,8796
02-09-2022,78,8824
02-09-2022,79,8859
02-09-2022,80,8934
02-09-2022,81,8891
02-09-2022,82,8919
02-09-2022,83,8911
02-09-2022,84,8971
02-09-2022,85,9224.5
02-09-2022,86,9022
02-09-2022,87,9027
02-09-2022,88,9173.875
02-09-2022,89,9077
02-09-2022,90,9131
02-09-2022,91,9206
02-09-2022,92,9255
02-09-2022,93,9244
02-09-2022,94,9299
02-09-2022,95,9286
02-09-2022,96,9252.75
02-09-2022,1,1216
02-09-2022,2,1255
02-09-2022,3,1247
02-09-2022,4,1257
02-09-2022,5,1251
02-09-2022,6,1244
02-09-2022,7,1157
02-09-2022,8,1092
02-09-2022,9,1153
02-09-2022,10,1145
02-09-2022,11,1142
02-09-2022,12,1130
02-09-2022,13,1214
02-09-2022,14,1188
02-09-2022,15,1240.25
02-09-2022,16,1192
02-09-2022,17,1209
02-09-2022,18,1216
02-09-2022,19,1175
02-09-2022,20,1239
02-09-2022,21,1191
02-09-2022,22,1180
02-09-2022,23,1223
02-09-2022,24,1246
02-09-2022,25,1273
02-09-2022,26,1275
02-09-2022,27,1226
02-09-2022,28,1302
02-09-2022,29,1258
02-09-2022,30,1243
02-09-2022,31,1217
02-09-2022,32,1240
02-09-2022,33,1236
02-09-2022,34,1211
02-09-2022,35,1237
02-09-2022,36,1230
02-09-2022,37,1225
02-09-2022,38,1269
02-09-2022,39,1260
02-09-2022,40,1265
02-09-2022,41,1219
02-09-2022,42,1298
02-09-2022,43,1311
02-09-2022,44,1281
02-09-2022,45,1346.25
02-09-2022,46,1260
02-09-2022,47,1295
02-09-2022,48,1272
02-09-2022,49,1259
02-09-2022,50,1238
02-09-2022,51,1200
02-09-2022,52,1164
02-09-2022,53,1185
02-09-2022,54,1180
02-09-2022,55,1178
02-09-2022,56,1136
02-09-2022,57,1083
02-09-2022,58,1174.9375
02-09-2022,59,1070
02-09-2022,60,1042
02-09-2022,61,1026
02-09-2022,62,986
02-09-2022,63,1051
02-09-2022,64,1010
02-09-2022,65,1093
02-09-2022,66,1055
02-09-2022,67,1100
02-09-2022,68,1151
02-09-2022,69,1007
02-09-2022,70,937
02-09-2022,71,862
02-09-2022,72,983
02-09-2022,73,1098
02-09-2022,74,1186
02-09-2022,75,1297
02-09-2022,76,1259
02-09-2022,77,1180
02-09-2022,78,1122
02-09-2022,79,1116
02-09-2022,80,1150
02-09-2022,81,1274
02-09-2022,82,1249
02-09-2022,83,1174
02-09-2022,84,1132
02-09-2022,85,1220.5
02-09-2022,86,1125
02-09-2022,87,1107
02-09-2022,88,1208.9375
02-09-2022,89,1138
02-09-2022,90,1139
02-09-2022,91,1119
02-09-2022,92,1000
02-09-2022,93,1128
02-09-2022,94,1111
02-09-2022,95,1142
02-09-2022,96,1267.75
02-09-2022,1,1817
02-09-2022,2,1875
02-09-2022,3,1880
02-09-2022,4,1877
02-09-2022,5,1853
02-09-2022,6,1849
02-09-2022,7,1833
02-09-2022,8,1855
02-09-2022,9,1841
02-09-2022,10,1811
02-09-2022,11,1787
02-09-2022,12,1769
02-09-2022,13,1727
02-09-2022,14,1781
02-09-2022,15,1741
02-09-2022,16,1733
02-09-2022,17,1720
02-09-2022,18,1745
02-09-2022,19,1742
02-09-2022,20,1777.75
02-09-2022,21,1746
02-09-2022,22,1744
02-09-2022,23,1757
02-09-2022,24,1794
02-09-2022,25,1823
02-09-2022,26,1840
02-09-2022,27,1877
02-09-2022,28,1859
02-09-2022,29,1833
02-09-2022,30,1865
02-09-2022,31,1829
02-09-2022,32,1856
02-09-2022,33,1918
02-09-2022,34,1940
02-09-2022,35,1924
02-09-2022,36,1943
02-09-2022,37,1944
02-09-2022,38,1956
02-09-2022,39,1919
02-09-2022,40,1870
02-09-2022,41,1879
02-09-2022,42,1888
02-09-2022,43,1889
02-09-2022,44,1898
02-09-2022,45,1902.359375
02-09-2022,46,1852
02-09-2022,47,1853
02-09-2022,48,1842
02-09-2022,49,1825
02-09-2022,50,1839
02-09-2022,51,1838
02-09-2022,52,1808
02-09-2022,53,1791
02-09-2022,54,1829
02-09-2022,55,1873
02-09-2022,56,1864
02-09-2022,57,1837
02-09-2022,58,1956.5625
02-09-2022,59,1941
02-09-2022,60,1983
02-09-2022,61,1954
02-09-2022,62,1965
02-09-2022,63,1961
02-09-2022,64,1891
02-09-2022,65,1905
02-09-2022,66,1921
02-09-2022,67,1924
02-09-2022,68,1891
02-09-2022,69,1896
02-09-2022,70,1957
02-09-2022,71,1951
02-09-2022,72,1963
02-09-2022,73,2023
02-09-2022,74,1988
02-09-2022,75,1996
02-09-2022,76,2017
02-09-2022,77,2073
02-09-2022,78,2102
02-09-2022,79,2112
02-09-2022,80,2096
02-09-2022,81,2073
02-09-2022,82,2086.5
02-09-2022,83,2153
02-09-2022,84,2046
02-09-2022,85,2041
02-09-2022,86,2004
02-09-2022,87,2032
02-09-2022,88,1988.25
02-09-2022,89,1991
02-09-2022,90,1988
02-09-2022,91,1939
02-09-2022,92,1927
02-09-2022,93,1891
02-09-2022,94,1913
02-09-2022,95,1900
02-09-2022,96,1919
02-09-2022,1,1192
02-09-2022,2,1196
02-09-2022,3,1194
02-09-2022,4,1196
02-09-2022,5,1189
02-09-2022,6,1173
02-09-2022,7,1166
02-09-2022,8,1160
02-09-2022,9,1130
02-09-2022,10,1132
02-09-2022,11,1135
02-09-2022,12,1145
02-09-2022,13,1158
02-09-2022,14,1165
02-09-2022,15,1149
02-09-2022,16,1148
02-09-2022,17,1124
02-09-2022,18,1105
02-09-2022,19,1133
02-09-2022,20,1121.75
02-09-2022,21,1155
02-09-2022,22,1170
02-09-2022,23,1159
02-09-2022,24,1204
02-09-2022,25,1313
02-09-2022,26,1379
02-09-2022,27,1445
02-09-2022,28,1458
02-09-2022,29,1525
02-09-2022,30,1504
02-09-2022,31,1501
02-09-2022,32,1521
02-09-2022,33,1522
02-09-2022,34,1451
02-09-2022,35,1473
02-09-2022,36,1479
02-09-2022,37,1498
02-09-2022,38,1524
02-09-2022,39,1542
02-09-2022,40,1557
02-09-2022,41,1513
02-09-2022,42,1546
02-09-2022,43,1565
02-09-2022,44,1578
02-09-2022,45,1473.75
02-09-2022,46,1533
02-09-2022,47,1463
02-09-2022,48,1503
02-09-2022,49,1515
02-09-2022,50,1517
02-09-2022,51,1492
02-09-2022,52,1491
02-09-2022,53,1464
02-09-2022,54,1494
02-09-2022,55,1469
02-09-2022,56,1491
02-09-2022,57,1481
02-09-2022,58,1383.5
02-09-2022,59,1488
02-09-2022,60,1463
02-09-2022,61,1476
02-09-2022,62,1457
02-09-2022,63,1479
02-09-2022,64,1452
02-09-2022,65,1454
02-09-2022,66,1470
02-09-2022,67,1471
02-09-2022,68,1402
02-09-2022,69,1418
02-09-2022,70,1368
02-09-2022,71,1377
02-09-2022,72,1367
02-09-2022,73,1324
02-09-2022,74,1339
02-09-2022,75,1341
02-09-2022,76,1333
02-09-2022,77,1384
02-09-2022,78,1396
02-09-2022,79,1418
02-09-2022,80,1415
02-09-2022,81,1399
02-09-2022,82,1367
02-09-2022,83,1352
02-09-2022,84,1325
02-09-2022,85,1319
02-09-2022,86,1312
02-09-2022,87,1284
02-09-2022,88,1322.4375
02-09-2022,89,1263
02-09-2022,90,1253
02-09-2022,91,1237
02-09-2022,92,1200
02-09-2022,93,1218
02-09-2022,94,1229
02-09-2022,95,1204
02-09-2022,96,1189
02-09-2022,1,11222
02-09-2022,2,11121
02-09-2022,3,11142
02-09-2022,4,11241
02-09-2022,5,11040
02-09-2022,6,10945
02-09-2022,7,10850
02-09-2022,8,10869
02-09-2022,9,10803
02-09-2022,10,10790
02-09-2022,11,10712
02-09-2022,12,10689
02-09-2022,13,10598
02-09-2022,14,10587
02-09-2022,15,9991.5
02-09-2022,16,10375
02-09-2022,17,10333
02-09-2022,18,10303
02-09-2022,19,10854
02-09-2022,20,10469.5
02-09-2022,21,11236
02-09-2022,22,11356
02-09-2022,23,11254
02-09-2022,24,11253
02-09-2022,25,10757
02-09-2022,26,10640
02-09-2022,27,10369
02-09-2022,28,9894
02-09-2022,29,9158
02-09-2022,30,9271
02-09-2022,31,9255
02-09-2022,32,9514
02-09-2022,33,9411
02-09-2022,34,9561
02-09-2022,35,9651
02-09-2022,36,9647
02-09-2022,37,9732
02-09-2022,38,9743
02-09-2022,39,9822
02-09-2022,40,9890
02-09-2022,41,10137
02-09-2022,42,10166
02-09-2022,43,10191
02-09-2022,44,10204
